numberOfTPFRequestsIssuedAtCache, 4
numberOfTPFRequestsIssuedAtCache, 2
numberOfTPFRequestsIssuedAtCache, 20
numberOfTPFRequestsIssuedAtCache, 28
numberOfTPFRequestsIssuedAtCache, 12
numberOfTPFRequestsIssuedAtCache, 2419
numberOfTPFRequestsIssuedAtCache, 1003
numberOfTPFRequestsIssuedAtCache, 872
numberOfTPFRequestsIssuedAtCache, 110
numberOfTPFRequestsIssuedAtCache, 2250
numberOfTPFRequestsIssuedAtCache, 64
numberOfTPFRequestsIssuedAtCache, 1751
numberOfTPFRequestsIssuedAtCache, 462
numberOfTPFRequestsIssuedAtCache, 56
numberOfTPFRequestsIssuedAtCache, 26
numberOfTPFRequestsIssuedAtCache, 0
numberOfTPFRequestsIssuedAtCache, 286
numberOfTPFRequestsIssuedAtCache, 12
numberOfTPFRequestsIssuedAtCache, 14
numberOfTPFRequestsIssuedAtCache, 4632
numberOfTPFRequestsIssuedAtCache, 7
numberOfTPFRequestsIssuedAtCache, 2672
numberOfTPFRequestsIssuedAtCache, 49
numberOfTPFRequestsIssuedAtCache, 46
numberOfTPFRequestsIssuedAtCache, 5
numberOfTPFRequestsIssuedAtCache, 2
numberOfTPFRequestsIssuedAtCache, 20
numberOfTPFRequestsIssuedAtCache, 28
numberOfTPFRequestsIssuedAtCache, 12
numberOfTPFRequestsIssuedAtCache, 2448
numberOfTPFRequestsIssuedAtCache, 1023
numberOfTPFRequestsIssuedAtCache, 873
numberOfTPFRequestsIssuedAtCache, 111
numberOfTPFRequestsIssuedAtCache, 2262
numberOfTPFRequestsIssuedAtCache, 64
numberOfTPFRequestsIssuedAtCache, 1787
numberOfTPFRequestsIssuedAtCache, 465
numberOfTPFRequestsIssuedAtCache, 56
numberOfTPFRequestsIssuedAtCache, 24
numberOfTPFRequestsIssuedAtCache, 0
numberOfTPFRequestsIssuedAtCache, 285
numberOfTPFRequestsIssuedAtCache, 12
numberOfTPFRequestsIssuedAtCache, 14
numberOfTPFRequestsIssuedAtCache, 4634
numberOfTPFRequestsIssuedAtCache, 7
numberOfTPFRequestsIssuedAtCache, 2666
numberOfTPFRequestsIssuedAtCache, 49
numberOfTPFRequestsIssuedAtCache, 46
numberOfTPFRequestsIssuedAtCache, 5
numberOfTPFRequestsIssuedAtCache, 2
numberOfTPFRequestsIssuedAtCache, 20
numberOfTPFRequestsIssuedAtCache, 28
numberOfTPFRequestsIssuedAtCache, 12
numberOfTPFRequestsIssuedAtCache, 2439
numberOfTPFRequestsIssuedAtCache, 1026
numberOfTPFRequestsIssuedAtCache, 873
numberOfTPFRequestsIssuedAtCache, 110
numberOfTPFRequestsIssuedAtCache, 2265
numberOfTPFRequestsIssuedAtCache, 64
numberOfTPFRequestsIssuedAtCache, 1788
numberOfTPFRequestsIssuedAtCache, 465
numberOfTPFRequestsIssuedAtCache, 56
numberOfTPFRequestsIssuedAtCache, 26
numberOfTPFRequestsIssuedAtCache, 0
numberOfTPFRequestsIssuedAtCache, 294
numberOfTPFRequestsIssuedAtCache, 12
numberOfTPFRequestsIssuedAtCache, 14
numberOfTPFRequestsIssuedAtCache, 4629
numberOfTPFRequestsIssuedAtCache, 7
numberOfTPFRequestsIssuedAtCache, 2670
numberOfTPFRequestsIssuedAtCache, 49
numberOfTPFRequestsIssuedAtCache, 46
numberOfTPFRequestsIssuedAtCache, 5
numberOfTPFRequestsIssuedAtCache, 2
numberOfTPFRequestsIssuedAtCache, 20
numberOfTPFRequestsIssuedAtCache, 28
numberOfTPFRequestsIssuedAtCache, 12
numberOfTPFRequestsIssuedAtCache, 2446
numberOfTPFRequestsIssuedAtCache, 1022
numberOfTPFRequestsIssuedAtCache, 876
numberOfTPFRequestsIssuedAtCache, 111
numberOfTPFRequestsIssuedAtCache, 2258
numberOfTPFRequestsIssuedAtCache, 64
numberOfTPFRequestsIssuedAtCache, 1789
numberOfTPFRequestsIssuedAtCache, 466
numberOfTPFRequestsIssuedAtCache, 56
numberOfTPFRequestsIssuedAtCache, 25
numberOfTPFRequestsIssuedAtCache, 0
numberOfTPFRequestsIssuedAtCache, 286
numberOfTPFRequestsIssuedAtCache, 12
numberOfTPFRequestsIssuedAtCache, 14
numberOfTPFRequestsIssuedAtCache, 4637
numberOfTPFRequestsIssuedAtCache, 7
numberOfTPFRequestsIssuedAtCache, 2663
numberOfTPFRequestsIssuedAtCache, 49
numberOfTPFRequestsIssuedAtCache, 46
numberOfTPFRequestsIssuedAtCache, 5
numberOfTPFRequestsIssuedAtCache, 2
numberOfTPFRequestsIssuedAtCache, 20
numberOfTPFRequestsIssuedAtCache, 28
numberOfTPFRequestsIssuedAtCache, 12
numberOfTPFRequestsIssuedAtCache, 2448
numberOfTPFRequestsIssuedAtCache, 1026
numberOfTPFRequestsIssuedAtCache, 876
numberOfTPFRequestsIssuedAtCache, 111
numberOfTPFRequestsIssuedAtCache, 2273
numberOfTPFRequestsIssuedAtCache, 64
numberOfTPFRequestsIssuedAtCache, 1786
numberOfTPFRequestsIssuedAtCache, 466
numberOfTPFRequestsIssuedAtCache, 56
numberOfTPFRequestsIssuedAtCache, 26
numberOfTPFRequestsIssuedAtCache, 0
numberOfTPFRequestsIssuedAtCache, 293
numberOfTPFRequestsIssuedAtCache, 12
numberOfTPFRequestsIssuedAtCache, 14
numberOfTPFRequestsIssuedAtCache, 4630
numberOfTPFRequestsIssuedAtCache, 7
numberOfTPFRequestsIssuedAtCache, 2664
numberOfTPFRequestsIssuedAtCache, 49
numberOfTPFRequestsIssuedAtCache, 46
numberOfTPFRequestsIssuedAtCache, 5
numberOfTPFRequestsIssuedAtCache, 2
numberOfTPFRequestsIssuedAtCache, 20
numberOfTPFRequestsIssuedAtCache, 27
numberOfTPFRequestsIssuedAtCache, 12
numberOfTPFRequestsIssuedAtCache, 2441
numberOfTPFRequestsIssuedAtCache, 1022
numberOfTPFRequestsIssuedAtCache, 877
numberOfTPFRequestsIssuedAtCache, 111
numberOfTPFRequestsIssuedAtCache, 2262
numberOfTPFRequestsIssuedAtCache, 64
numberOfTPFRequestsIssuedAtCache, 1789
numberOfTPFRequestsIssuedAtCache, 464
numberOfTPFRequestsIssuedAtCache, 56
numberOfTPFRequestsIssuedAtCache, 26
numberOfTPFRequestsIssuedAtCache, 0
numberOfTPFRequestsIssuedAtCache, 287
numberOfTPFRequestsIssuedAtCache, 12
numberOfTPFRequestsIssuedAtCache, 14
numberOfTPFRequestsIssuedAtCache, 4636
numberOfTPFRequestsIssuedAtCache, 7
numberOfTPFRequestsIssuedAtCache, 2665
numberOfTPFRequestsIssuedAtCache, 49
numberOfTPFRequestsIssuedAtCache, 46
